xmin,ymin,xmax,ymax,name,file,width,height,class,Xcent,Ycent,boxW,boxH
185,85,209,104,with_mask,maksssksksss115,400,267,0,0.4925,0.3539325842696629,0.06,0.07116104868913857
7,59,20,78,with_mask,maksssksksss822,400,225,0,0.03375,0.30444444444444446,0.0325,0.08444444444444445
36,53,55,73,with_mask,maksssksksss822,400,225,0,0.11375,0.28,0.0475,0.08888888888888889
97,133,111,147,with_mask,maksssksksss822,400,225,0,0.26,0.6222222222222222,0.035,0.06222222222222222
115,90,130,108,with_mask,maksssksksss822,400,225,0,0.30625,0.44,0.0375,0.08
133,75,147,89,with_mask,maksssksksss822,400,225,0,0.35,0.36444444444444446,0.035,0.06222222222222222
159,85,176,100,with_mask,maksssksksss822,400,225,0,0.41875,0.4111111111111111,0.0425,0.06666666666666667
180,86,193,98,with_mask,maksssksksss822,400,225,0,0.46625,0.4088888888888889,0.0325,0.05333333333333334
222,78,235,93,with_mask,maksssksksss822,400,225,0,0.57125,0.38,0.0325,0.06666666666666667
248,81,262,96,with_mask,maksssksksss822,400,225,0,0.6375,0.3933333333333333,0.035,0.06666666666666667
282,68,296,82,with_mask,maksssksksss822,400,225,0,0.7225,0.3333333333333333,0.035,0.06222222222222222
81,68,96,85,without_mask,maksssksksss822,400,225,2,0.22125,0.34,0.0375,0.07555555555555556
120,74,131,85,without_mask,maksssksksss822,400,225,2,0.31375,0.35333333333333333,0.0275,0.04888888888888889
207,80,219,96,without_mask,maksssksksss822,400,225,2,0.5325,0.39111111111111113,0.03,0.07111111111111111
151,76,165,91,without_mask,maksssksksss822,400,225,2,0.395,0.3711111111111111,0.035,0.06666666666666667
305,93,334,135,with_mask,maksssksksss399,400,267,0,0.79875,0.42696629213483145,0.0725,0.15730337078651685
324,84,351,111,with_mask,maksssksksss399,400,267,0,0.84375,0.3651685393258427,0.0675,0.10112359550561797
191,98,228,134,with_mask,maksssksksss399,400,267,0,0.52375,0.4344569288389513,0.0925,0.1348314606741573
155,60,183,96,with_mask,maksssksksss399,400,267,0,0.4225,0.29213483146067415,0.07,0.1348314606741573
106,70,129,98,with_mask,maksssksksss399,400,267,0,0.29375,0.3146067415730337,0.0575,0.10486891385767791
51,54,81,90,with_mask,maksssksksss399,400,267,0,0.165,0.2696629213483146,0.075,0.1348314606741573
236,54,275,87,with_mask,maksssksksss399,400,267,0,0.63875,0.2640449438202247,0.0975,0.12359550561797752
267,56,298,91,without_mask,maksssksksss399,400,267,2,0.70625,0.2752808988764045,0.0775,0.13108614232209737
26,58,40,74,with_mask,maksssksksss657,400,267,0,0.0825,0.24719101123595505,0.035,0.0599250936329588
61,58,77,77,with_mask,maksssksksss657,400,267,0,0.1725,0.25280898876404495,0.04,0.07116104868913857
84,48,95,59,without_mask,maksssksksss657,400,267,2,0.22375,0.20037453183520598,0.0275,0.04119850187265917
94,35,110,50,without_mask,maksssksksss657,400,267,2,0.255,0.15917602996254682,0.04,0.056179775280898875
133,44,151,61,without_mask,maksssksksss657,400,267,2,0.355,0.19662921348314608,0.045,0.06367041198501873
191,51,212,76,with_mask,maksssksksss657,400,267,0,0.50375,0.23782771535580524,0.0525,0.09363295880149813
210,41,219,56,mask_weared_incorrect,maksssksksss657,400,267,1,0.53625,0.18164794007490637,0.0225,0.056179775280898875
231,39,248,57,without_mask,maksssksksss657,400,267,2,0.59875,0.1797752808988764,0.0425,0.06741573033707865
255,36,273,54,mask_weared_incorrect,maksssksksss657,400,267,1,0.66,0.16853932584269662,0.045,0.06741573033707865
318,26,341,53,with_mask,maksssksksss657,400,267,0,0.82375,0.14794007490636704,0.0575,0.10112359550561797
295,28,306,40,with_mask,maksssksksss657,400,267,0,0.75125,0.12734082397003746,0.0275,0.0449438202247191
283,47,293,58,with_mask,maksssksksss657,400,267,0,0.72,0.19662921348314608,0.025,0.04119850187265917
18,38,30,52,without_mask,maksssksksss657,400,267,2,0.06,0.16853932584269662,0.03,0.052434456928838954
7,215,50,256,with_mask,maksssksksss559,400,256,0,0.07125,0.919921875,0.1075,0.16015625
64,190,92,219,with_mask,maksssksksss559,400,256,0,0.195,0.798828125,0.07,0.11328125
96,161,148,220,with_mask,maksssksksss559,400,256,0,0.305,0.744140625,0.13,0.23046875
183,137,214,179,with_mask,maksssksksss559,400,256,0,0.49625,0.6171875,0.0775,0.1640625
120,53,138,72,with_mask,maksssksksss559,400,256,0,0.3225,0.244140625,0.045,0.07421875
153,22,168,37,with_mask,maksssksksss559,400,256,0,0.40125,0.115234375,0.0375,0.05859375
163,55,177,73,with_mask,maksssksksss559,400,256,0,0.425,0.25,0.035,0.0703125
194,31,206,42,with_mask,maksssksksss559,400,256,0,0.5,0.142578125,0.03,0.04296875
230,32,245,48,with_mask,maksssksksss559,400,256,0,0.59375,0.15625,0.0375,0.0625
219,88,234,105,with_mask,maksssksksss559,400,256,0,0.56625,0.376953125,0.0375,0.06640625
257,124,298,165,with_mask,maksssksksss559,400,256,0,0.69375,0.564453125,0.1025,0.16015625
296,43,310,57,with_mask,maksssksksss559,400,256,0,0.7575,0.1953125,0.035,0.0546875
332,81,347,96,without_mask,maksssksksss559,400,256,2,0.84875,0.345703125,0.0375,0.05859375
259,44,274,60,without_mask,maksssksksss559,400,256,2,0.66625,0.203125,0.0375,0.0625
170,108,189,127,without_mask,maksssksksss559,400,256,2,0.44875,0.458984375,0.0475,0.07421875
163,88,251,185,with_mask,maksssksksss27,400,312,0,0.5175,0.4375,0.22,0.3108974358974359
109,117,180,198,with_mask,maksssksksss233,358,400,0,0.4036312849162011,0.39375,0.19832402234636873,0.2025
220,68,256,117,with_mask,maksssksksss472,400,300,0,0.595,0.30833333333333335,0.09,0.16333333333333333
154,51,423,391,with_mask,maksssksksss106,600,399,0,0.48083333333333333,0.5538847117794486,0.4483333333333333,0.8521303258145363
72,71,90,88,with_mask,maksssksksss12,400,272,0,0.2025,0.2922794117647059,0.045,0.0625
119,70,137,88,with_mask,maksssksksss12,400,272,0,0.32,0.29044117647058826,0.045,0.0661764705882353
163,76,185,96,with_mask,maksssksksss12,400,272,0,0.435,0.3161764705882353,0.055,0.07352941176470588
36,70,46,82,with_mask,maksssksksss12,400,272,0,0.1025,0.27941176470588236,0.025,0.04411764705882353
120,55,132,68,with_mask,maksssksksss12,400,272,0,0.315,0.2261029411764706,0.03,0.04779411764705882
94,59,102,69,with_mask,maksssksksss12,400,272,0,0.245,0.23529411764705882,0.02,0.03676470588235294
153,61,171,81,with_mask,maksssksksss12,400,272,0,0.405,0.2610294117647059,0.045,0.07352941176470588
335,70,353,87,with_mask,maksssksksss12,400,272,0,0.86,0.28860294117647056,0.045,0.0625
273,58,290,75,with_mask,maksssksksss12,400,272,0,0.70375,0.24448529411764705,0.0425,0.0625
232,61,249,78,with_mask,maksssksksss12,400,272,0,0.60125,0.2555147058823529,0.0425,0.0625
298,61,312,84,without_mask,maksssksksss12,400,272,2,0.7625,0.2665441176470588,0.035,0.08455882352941177
354,54,365,68,with_mask,maksssksksss12,400,272,0,0.89875,0.22426470588235295,0.0275,0.051470588235294115
38,82,45,98,with_mask,maksssksksss12,400,272,0,0.10375,0.33088235294117646,0.0175,0.058823529411764705
328,33,350,57,with_mask,maksssksksss545,400,267,0,0.8475,0.16853932584269662,0.055,0.0898876404494382
366,70,384,92,mask_weared_incorrect,maksssksksss545,400,267,1,0.9375,0.30337078651685395,0.045,0.08239700374531835
249,44,268,63,with_mask,maksssksksss545,400,267,0,0.64625,0.20037453183520598,0.0475,0.07116104868913857
278,71,292,87,with_mask,maksssksksss545,400,267,0,0.7125,0.2958801498127341,0.035,0.0599250936329588
29,47,46,67,with_mask,maksssksksss545,400,267,0,0.09375,0.21348314606741572,0.0425,0.0749063670411985
37,63,59,88,mask_weared_incorrect,maksssksksss545,400,267,1,0.12,0.28277153558052437,0.055,0.09363295880149813
179,40,205,67,mask_weared_incorrect,maksssksksss545,400,267,1,0.48,0.20037453183520598,0.065,0.10112359550561797
68,67,90,91,without_mask,maksssksksss545,400,267,2,0.1975,0.2958801498127341,0.055,0.0898876404494382
1,46,18,63,without_mask,maksssksksss545,400,267,2,0.02375,0.20411985018726592,0.0425,0.06367041198501873
137,57,155,76,without_mask,maksssksksss545,400,267,2,0.365,0.24906367041198502,0.045,0.07116104868913857
235,51,249,67,without_mask,maksssksksss545,400,267,2,0.605,0.2209737827715356,0.035,0.0599250936329588
282,33,301,51,without_mask,maksssksksss545,400,267,2,0.72875,0.15730337078651685,0.0475,0.06741573033707865
89,54,103,71,without_mask,maksssksksss545,400,267,2,0.24,0.2340823970037453,0.035,0.06367041198501873
152,262,220,367,with_mask,maksssksksss169,301,400,0,0.6179401993355482,0.78625,0.22591362126245848,0.2625
108,73,155,134,with_mask,maksssksksss650,267,400,0,0.49250936329588013,0.25875,0.1760299625468165,0.1525
134,147,241,275,with_mask,maksssksksss793,301,400,0,0.6229235880398671,0.5275,0.3554817275747508,0.32
37,244,50,258,with_mask,maksssksksss384,267,400,0,0.16292134831460675,0.6275,0.04868913857677903,0.035
146,238,161,255,with_mask,maksssksksss384,267,400,0,0.5749063670411985,0.61625,0.056179775280898875,0.0425
186,265,194,277,without_mask,maksssksksss384,267,400,2,0.7116104868913857,0.6775,0.0299625468164794,0.03
221,237,238,254,with_mask,maksssksksss384,267,400,0,0.8595505617977528,0.61375,0.06367041198501873,0.0425
143,67,257,195,with_mask,maksssksksss351,400,238,0,0.5,0.5504201680672269,0.285,0.5378151260504201
21,40,66,87,mask_weared_incorrect,maksssksksss647,400,265,1,0.10875,0.23962264150943396,0.1125,0.17735849056603772
82,21,108,43,without_mask,maksssksksss647,400,265,2,0.2375,0.12075471698113208,0.065,0.0830188679245283
134,44,152,67,with_mask,maksssksksss647,400,265,0,0.3575,0.20943396226415095,0.045,0.08679245283018867
150,75,182,109,with_mask,maksssksksss647,400,265,0,0.415,0.3471698113207547,0.08,0.12830188679245283
62,159,145,240,with_mask,maksssksksss647,400,265,0,0.25875,0.7528301886792453,0.2075,0.30566037735849055
186,142,264,223,with_mask,maksssksksss647,400,265,0,0.5625,0.6886792452830188,0.195,0.30566037735849055
229,85,268,128,with_mask,maksssksksss647,400,265,0,0.62125,0.4018867924528302,0.0975,0.16226415094339622
186,52,214,82,with_mask,maksssksksss647,400,265,0,0.5,0.2528301886792453,0.07,0.11320754716981132
317,47,350,81,without_mask,maksssksksss647,400,265,2,0.83375,0.24150943396226415,0.0825,0.12830188679245283
361,23,397,53,with_mask,maksssksksss647,400,265,0,0.9475,0.14339622641509434,0.09,0.11320754716981132
368,58,400,96,with_mask,maksssksksss647,400,265,0,0.96,0.29056603773584905,0.08,0.14339622641509434
294,123,339,172,with_mask,maksssksksss647,400,265,0,0.79125,0.5566037735849056,0.1125,0.18490566037735848
106,45,158,104,with_mask,maksssksksss126,267,400,0,0.4943820224719101,0.18625,0.1947565543071161,0.1475
194,62,215,88,with_mask,maksssksksss126,267,400,0,0.7659176029962547,0.1875,0.07865168539325842,0.065
226,2,267,97,without_mask,maksssksksss126,267,400,2,0.9232209737827716,0.12375,0.15355805243445692,0.2375
8,62,47,95,with_mask,maksssksksss829,400,200,0,0.06875,0.3925,0.0975,0.165
123,45,138,59,with_mask,maksssksksss829,400,200,0,0.32625,0.26,0.0375,0.07
162,50,174,65,with_mask,maksssksksss829,400,200,0,0.42,0.2875,0.03,0.075
245,45,260,60,with_mask,maksssksksss829,400,200,0,0.63125,0.2625,0.0375,0.075
268,26,285,45,with_mask,maksssksksss829,400,200,0,0.69125,0.1775,0.0425,0.095
342,33,374,73,with_mask,maksssksksss829,400,200,0,0.895,0.265,0.08,0.2
277,85,294,102,with_mask,maksssksksss829,400,200,0,0.71375,0.4675,0.0425,0.085
320,49,342,67,without_mask,maksssksksss829,400,200,2,0.8275,0.29,0.055,0.09
149,39,158,50,without_mask,maksssksksss829,400,200,2,0.38375,0.2225,0.0225,0.055
113,37,121,50,with_mask,maksssksksss829,400,200,0,0.2925,0.2175,0.02,0.065
75,30,89,48,without_mask,maksssksksss829,400,200,2,0.205,0.195,0.035,0.09
214,29,228,43,with_mask,maksssksksss829,400,200,0,0.5525,0.18,0.035,0.07
107,67,136,95,with_mask,maksssksksss76,400,257,0,0.30375,0.3151750972762646,0.0725,0.10894941634241245
157,80,165,94,mask_weared_incorrect,maksssksksss76,400,257,1,0.4025,0.33852140077821014,0.02,0.054474708171206226
286,70,300,84,with_mask,maksssksksss76,400,257,0,0.7325,0.29961089494163423,0.035,0.054474708171206226
319,68,356,104,with_mask,maksssksksss76,400,257,0,0.84375,0.3346303501945525,0.0925,0.14007782101167315
143,44,169,73,with_mask,maksssksksss184,400,220,0,0.39,0.26590909090909093,0.065,0.1318181818181818
171,37,195,65,with_mask,maksssksksss184,400,220,0,0.4575,0.2318181818181818,0.06,0.12727272727272726
250,25,274,46,with_mask,maksssksksss184,400,220,0,0.655,0.16136363636363638,0.06,0.09545454545454546
256,49,283,76,with_mask,maksssksksss184,400,220,0,0.67375,0.2840909090909091,0.0675,0.12272727272727273
262,116,294,145,with_mask,maksssksksss184,400,220,0,0.695,0.5931818181818181,0.08,0.1318181818181818
294,43,316,63,with_mask,maksssksksss184,400,220,0,0.7625,0.2409090909090909,0.055,0.09090909090909091
334,38,350,57,with_mask,maksssksksss184,400,220,0,0.855,0.2159090909090909,0.04,0.08636363636363636
320,40,335,57,with_mask,maksssksksss184,400,220,0,0.81875,0.22045454545454546,0.0375,0.07727272727272727
374,47,386,61,with_mask,maksssksksss184,400,220,0,0.95,0.24545454545454545,0.03,0.06363636363636363
83,11,109,49,with_mask,maksssksksss184,400,220,0,0.24,0.13636363636363635,0.065,0.17272727272727273
141,187,237,307,without_mask,maksssksksss68,301,400,2,0.627906976744186,0.6175,0.31893687707641194,0.3
8,1,31,23,without_mask,maksssksksss795,400,300,2,0.04875,0.04,0.0575,0.07333333333333333
9,91,31,119,with_mask,maksssksksss795,400,300,0,0.05,0.35,0.055,0.09333333333333334
86,68,110,92,with_mask,maksssksksss795,400,300,0,0.245,0.26666666666666666,0.06,0.08
101,7,126,34,with_mask,maksssksksss795,400,300,0,0.28375,0.06833333333333333,0.0625,0.09
15,129,35,155,without_mask,maksssksksss795,400,300,2,0.0625,0.47333333333333333,0.05,0.08666666666666667
1,245,18,284,with_mask,maksssksksss795,400,300,0,0.02375,0.8816666666666667,0.0425,0.13
25,218,53,253,with_mask,maksssksksss795,400,300,0,0.0975,0.785,0.07,0.11666666666666667
47,198,69,231,mask_weared_incorrect,maksssksksss795,400,300,1,0.145,0.715,0.055,0.11
89,133,111,161,with_mask,maksssksksss795,400,300,0,0.25,0.49,0.055,0.09333333333333334
185,30,210,53,with_mask,maksssksksss795,400,300,0,0.49375,0.13833333333333334,0.0625,0.07666666666666666
181,67,208,95,with_mask,maksssksksss795,400,300,0,0.48625,0.27,0.0675,0.09333333333333334
189,113,214,141,with_mask,maksssksksss795,400,300,0,0.50375,0.42333333333333334,0.0625,0.09333333333333334
133,261,161,294,with_mask,maksssksksss795,400,300,0,0.3675,0.925,0.07,0.11
195,211,224,239,with_mask,maksssksksss795,400,300,0,0.52375,0.75,0.0725,0.09333333333333334
216,231,246,264,with_mask,maksssksksss795,400,300,0,0.5775,0.825,0.075,0.11
254,133,276,159,with_mask,maksssksksss795,400,300,0,0.6625,0.4866666666666667,0.055,0.08666666666666667
261,66,286,93,with_mask,maksssksksss795,400,300,0,0.68375,0.265,0.0625,0.09
299,63,323,93,with_mask,maksssksksss795,400,300,0,0.7775,0.26,0.06,0.1
334,14,352,36,with_mask,maksssksksss795,400,300,0,0.8575,0.08333333333333333,0.045,0.07333333333333333
362,90,389,115,with_mask,maksssksksss795,400,300,0,0.93875,0.3416666666666667,0.0675,0.08333333333333333
375,179,400,205,with_mask,maksssksksss795,400,300,0,0.96875,0.64,0.0625,0.08666666666666667
12,141,39,174,with_mask,maksssksksss92,400,267,0,0.06375,0.5898876404494382,0.0675,0.12359550561797752
116,115,148,151,with_mask,maksssksksss92,400,267,0,0.33,0.49812734082397003,0.08,0.1348314606741573
179,79,249,149,with_mask,maksssksksss92,400,267,0,0.535,0.42696629213483145,0.175,0.26217228464419473
323,95,359,143,with_mask,maksssksksss92,400,267,0,0.8525,0.44569288389513106,0.09,0.1797752808988764
87,123,108,147,with_mask,maksssksksss92,400,267,0,0.24375,0.5056179775280899,0.0525,0.0898876404494382
16,115,38,139,without_mask,maksssksksss92,400,267,2,0.0675,0.4756554307116105,0.055,0.0898876404494382
249,122,264,141,with_mask,maksssksksss92,400,267,0,0.64125,0.49250936329588013,0.0375,0.07116104868913857
356,117,370,143,with_mask,maksssksksss92,400,267,0,0.9075,0.4868913857677903,0.035,0.09737827715355805
209,73,247,113,with_mask,maksssksksss387,400,226,0,0.57,0.41150442477876104,0.095,0.17699115044247787
287,60,328,115,mask_weared_incorrect,maksssksksss387,400,226,1,0.76875,0.38716814159292035,0.1025,0.24336283185840707
354,109,400,191,with_mask,maksssksksss387,400,226,0,0.9425,0.6637168141592921,0.115,0.36283185840707965
156,20,173,37,without_mask,maksssksksss387,400,226,2,0.41125,0.1261061946902655,0.0425,0.0752212389380531
90,84,138,131,mask_weared_incorrect,maksssksksss112,267,400,1,0.42696629213483145,0.26875,0.1797752808988764,0.1175
102,141,193,250,without_mask,maksssksksss817,301,400,2,0.4900332225913621,0.48875,0.3023255813953488,0.2725
29,184,63,216,with_mask,maksssksksss41,400,281,0,0.115,0.7117437722419929,0.085,0.11387900355871886
50,165,74,194,with_mask,maksssksksss41,400,281,0,0.155,0.6387900355871886,0.06,0.10320284697508897
107,175,139,208,with_mask,maksssksksss41,400,281,0,0.3075,0.6814946619217082,0.08,0.11743772241992882
181,151,201,172,with_mask,maksssksksss41,400,281,0,0.4775,0.5747330960854092,0.05,0.07473309608540925
202,188,236,225,with_mask,maksssksksss41,400,281,0,0.5475,0.7348754448398577,0.085,0.13167259786476868
234,183,247,207,with_mask,maksssksksss41,400,281,0,0.60125,0.693950177935943,0.0325,0.08540925266903915
253,169,271,189,with_mask,maksssksksss41,400,281,0,0.655,0.6370106761565836,0.045,0.0711743772241993
283,203,315,235,with_mask,maksssksksss41,400,281,0,0.7475,0.7793594306049823,0.08,0.11387900355871886
337,186,361,210,with_mask,maksssksksss41,400,281,0,0.8725,0.7046263345195729,0.06,0.08540925266903915
150,26,193,86,with_mask,maksssksksss579,400,226,0,0.42875,0.24778761061946902,0.1075,0.26548672566371684
204,127,245,175,with_mask,maksssksksss579,400,226,0,0.56125,0.668141592920354,0.1025,0.21238938053097345
274,51,286,72,without_mask,maksssksksss579,400,226,2,0.7,0.2721238938053097,0.03,0.09292035398230089
170,43,195,69,with_mask,maksssksksss575,400,225,0,0.45625,0.24888888888888888,0.0625,0.11555555555555555
36,99,54,114,without_mask,maksssksksss575,400,225,2,0.1125,0.47333333333333333,0.045,0.06666666666666667
234,153,258,186,without_mask,maksssksksss575,400,225,2,0.615,0.7533333333333333,0.06,0.14666666666666667
383,127,400,150,without_mask,maksssksksss575,400,225,2,0.97875,0.6155555555555555,0.0425,0.10222222222222223
220,86,230,102,without_mask,maksssksksss575,400,225,2,0.5625,0.4177777777777778,0.025,0.07111111111111111
122,226,233,374,without_mask,maksssksksss818,301,400,2,0.5897009966777409,0.75,0.3687707641196013,0.37
78,199,191,333,with_mask,maksssksksss781,301,400,0,0.446843853820598,0.665,0.3754152823920266,0.335
62,135,92,158,with_mask,maksssksksss517,400,267,0,0.1925,0.548689138576779,0.075,0.08614232209737828
236,97,257,123,with_mask,maksssksksss517,400,267,0,0.61625,0.41198501872659177,0.0525,0.09737827715355805
339,89,352,102,with_mask,maksssksksss517,400,267,0,0.86375,0.35767790262172283,0.0325,0.04868913857677903
187,79,201,100,with_mask,maksssksksss517,400,267,0,0.485,0.3352059925093633,0.035,0.07865168539325842
